Year,시도,시군구,Value
2013,0.전국,,1378858.0
2014,0.전국,,1345095.0
2015,0.전국,,1412310.0
2016,0.전국,,1657511.0
2017,0.전국,,1603814.0
2018,0.전국,,1614919.0
2019,0.전국,,1827886.0
2020,0.전국,,2026981.0
2021,0.전국,,2273983.0
2013,1.수도권,,464013.0
2014,1.수도권,,466683.0
2015,1.수도권,,505904.0
2016,1.수도권,,633482.0
2017,1.수도권,,626057.0
2018,1.수도권,,639876.0
2019,1.수도권,,740125.0
2020,1.수도권,,836985.0
2021,1.수도권,,948942.0
2013,2.서울특별시,,201120.0
2014,2.서울특별시,,205193.0
2015,2.서울특별시,,219952.0
2016,2.서울특별시,,267731.0
2017,2.서울특별시,,264348.0
2018,2.서울특별시,,268146.0
2019,2.서울특별시,,305958.0
2020,2.서울특별시,,344900.0
2021,2.서울특별시,,390022.5
2013,2.서울특별시,강남구,9283.583333
2014,2.서울특별시,강남구,10319.0
2015,2.서울특별시,강남구,10415.16667
2016,2.서울특별시,강남구,11599.08333
2017,2.서울특별시,강남구,11391.08333
2018,2.서울특별시,강남구,11127.41667
2019,2.서울특별시,강남구,12304.58333
2020,2.서울특별시,강남구,13829.58333
2021,2.서울특별시,강남구,15340.16667
2013,2.서울특별시,강동구,6822.25
2014,2.서울특별시,강동구,7199.0
2015,2.서울특별시,강동구,7741.916667
2016,2.서울특별시,강동구,10001.16667
2017,2.서울특별시,강동구,9807.666667
2018,2.서울특별시,강동구,9747.0
2019,2.서울특별시,강동구,11167.66667
2020,2.서울특별시,강동구,13158.91667
2021,2.서울특별시,강동구,16008.33333
2013,2.서울특별시,강북구,10828.66667
2014,2.서울특별시,강북구,11431.0
2015,2.서울특별시,강북구,12186.33333
2016,2.서울특별시,강북구,15244.25
2017,2.서울특별시,강북구,15035.16667
2018,2.서울특별시,강북구,15245.83333
2019,2.서울특별시,강북구,17057.83333
2020,2.서울특별시,강북구,18744.58333
2021,2.서울특별시,강북구,20987.41667
2013,2.서울특별시,강서구,17558.5
2014,2.서울특별시,강서구,18042.0
2015,2.서울특별시,강서구,18424.66667
2016,2.서울특별시,강서구,20848.41667
2017,2.서울특별시,강서구,20852.75
2018,2.서울특별시,강서구,21001.5
2019,2.서울특별시,강서구,23346.08333
2020,2.서울특별시,강서구,26069.25
2021,2.서울특별시,강서구,29696.83333
2013,2.서울특별시,관악구,10681.41667
2014,2.서울특별시,관악구,10815.0
2015,2.서울특별시,관악구,11054.91667
2016,2.서울특별시,관악구,12911.08333
2017,2.서울특별시,관악구,13072.5
2018,2.서울특별시,관악구,13457.08333
2019,2.서울특별시,관악구,15463.58333
2020,2.서울특별시,관악구,18359.41667
2021,2.서울특별시,관악구,22088.16667
2013,2.서울특별시,광진구,5037.833333
2014,2.서울특별시,광진구,5296.0
2015,2.서울특별시,광진구,5809.25
2016,2.서울특별시,광진구,7625.166667
2017,2.서울특별시,광진구,7464.0
2018,2.서울특별시,광진구,7795.083333
2019,2.서울특별시,광진구,9314.666667
2020,2.서울특별시,광진구,10969.33333
2021,2.서울특별시,광진구,12768.75
2013,2.서울특별시,구로구,6082.666667
2014,2.서울특별시,구로구,6191.0
2015,2.서울특별시,구로구,6672.166667
2016,2.서울특별시,구로구,8620.25
2017,2.서울특별시,구로구,8526.0
2018,2.서울특별시,구로구,8418.5
2019,2.서울특별시,구로구,9698.583333
2020,2.서울특별시,구로구,11426.66667
2021,2.서울특별시,구로구,13169.25
2013,2.서울특별시,금천구,7818.5
2014,2.서울특별시,금천구,7715.0
2015,2.서울특별시,금천구,8221.583333
2016,2.서울특별시,금천구,9669.666667
2017,2.서울특별시,금천구,9525.333333
2018,2.서울특별시,금천구,9401.5
2019,2.서울특별시,금천구,10194.66667
2020,2.서울특별시,금천구,11107.66667
2021,2.서울특별시,금천구,12311.83333
2013,2.서울특별시,노원구,21415.0
2014,2.서울특별시,노원구,21472.0
2015,2.서울특별시,노원구,22321.41667
2016,2.서울특별시,노원구,25047.41667
2017,2.서울특별시,노원구,24483.41667
2018,2.서울특별시,노원구,24495.58333
2019,2.서울특별시,노원구,27128.16667
